2.202547790913305619e+02,2.137632965508990708e+02,2.069466727538415398e+02,1.975897899685363370e+02,1.873588929904759652e+02,1.773911949847494895e+02,1.665613127230811870e+02,1.562910819403615506e+02
2.052759256889844437e+02,1.992040405335594073e+02,1.928115036629934025e+02,1.841559532912765462e+02,1.746260842281710950e+02,1.653728847737707497e+02,1.554274192882352850e+02,1.459924206742215915e+02
1.861744466214958038e+02,1.806376445229099375e+02,1.747859159059253216e+02,1.670247254733617694e+02,1.583888280437018921e+02,1.500467783786284599e+02,1.412291474530861706e+02,1.328592617257858990e+02
1.791994060217220408e+02,1.738579932975672193e+02,1.682037446512223369e+02,1.607691360956100368e+02,1.524596787503173232e+02,1.444503418951041454e+02,1.360445477607331384e+02,1.280635955606178698e+02
1.614659678203192357e+02,1.566213157023745737e+02,1.514691428225087861e+02,1.448648404779887926e+02,1.373853288483917936e+02,1.302218855715848917e+02,1.228631509031526576e+02,1.158710285987389170e+02
1.329209701224432365e+02,1.288759390480670675e+02,1.245319428700645261e+02,1.192641601905403093e+02,1.131205879470248163e+02,1.073187548652642960e+02,1.016454412474660671e+02,9.624500955464276331e+01
1.306322011666628669e+02,1.266512845770828619e+02,1.223720888858622118e+02,1.172114698064338540e+02,1.111750146356198741e+02,1.054823569399385832e+02,9.994418221473856079e+01,9.467137400598673480e+01
1.130527951541062919e+02,1.095643243208670299e+02,1.057828433789104992e+02,1.014453184921460434e+02,9.623160014985316479e+01,9.137748862267753225e+01,8.687727863178223231e+01,8.258471136764974574e+01
1.060317871011036175e+02,1.027399933124963241e+02,9.915729378898961954e+01,9.514850304437680961e+01,9.026337611719901588e+01,8.574417006963329868e+01,8.165851098865388735e+01,7.775744043158530872e+01
1.157098447294140584e+02,1.121469428951038481e+02,1.082902345670677136e+02,1.038283026284669290e+02,9.849023124834953080e+01,9.350937717143629868e+01,8.885228339536084263e+01,8.441155704190873621e+01
1.127456792274726638e+02,1.092658115253441622e+02,1.054930257649148189e+02,1.011698805071040539e+02,9.597053555053800267e+01,9.113107360158939230e+01,8.664899707327874978e+01,8.237355482496396064e+01
9.783390472107156199e+01,9.477175534628258902e+01,9.142115734943494942e+01,8.779620377055609026e+01,8.329474735790643081e+01,7.916658426450685226e+01,7.556496388201209413e+01,7.212101343254788333e+01
9.813294432428618563e+01,9.506241805761158048e+01,9.170335353914040866e+01,8.806439847690047884e+01,8.354894665993651870e+01,7.940651923284283953e+01,7.578724224909116458e+01,7.232661712569745305e+01
1.029513753005337975e+02,9.974587201104174028e+01,9.625038626403325281e+01,9.238582502650682216e+01,8.764486498605600673e+01,8.327259607111822959e+01,7.936881792592491536e+01,7.563951345532423431e+01
8.617687625369481452e+01,8.344127114304095016e+01,8.042071131680391716e+01,7.734155731888714058e+01,7.338566351650881359e+01,6.981354631854495096e+01,6.690020769296967273e+01,6.410626194719988291e+01
8.228455692962398871e+01,7.965798599976625383e+01,7.674762698094285440e+01,7.385071721979652182e+01,7.007698852891230956e+01,6.669053684509998448e+01,6.400701771343436519e+01,6.143011063030552066e+01
6.836427974245876271e+01,6.612765267208126829e+01,6.361140977213855052e+01,6.136626829627124380e+01,5.824402491137077220e+01,5.552157718147456222e+01,5.365997187338770402e+01,5.185926995040837539e+01
7.021863169395776083e+01,6.793005931048915613e+01,6.536131530124113453e+01,6.302935028188529998e+01,5.982032104981520604e+01,5.700941983503562227e+01,5.503832550728165529e+01,5.313422352019914285e+01
6.312694312866803159e+01,6.103702773831810902e+01,5.866906628074510621e+01,5.666914477128383965e+01,5.379201488523821695e+01,5.131939064468696188e+01,4.976702051228890866e+01,4.825835643097070005e+01
4.630313791953662417e+01,4.468450190431587998e+01,4.279286234211011930e+01,4.158065666083178513e+01,3.949090059910825801e+01,3.782078000331757295e+01,3.726176064121388265e+01,3.669120463354225592e+01
4.629478178058093363e+01,4.467637984296014508e+01,4.278497686290068458e+01,4.157316242859864985e+01,3.948379744398307878e+01,3.781407544006176380e+01,3.725554946081439311e+01,3.668545939775646048e+01
3.678703614475310246e+01,3.543497136251664870e+01,3.381275524985321113e+01,3.304610774625326286e+01,3.140171641349026288e+01,3.018551847450919823e+01,3.018837122817691920e+01,3.014844023628482006e+01
3.756013813641372678e+01,3.618641671829664119e+01,3.454231225151815465e+01,3.373946695151835939e+01,3.205889353841158851e+01,3.080581826054272909e+01,3.076302370378418871e+01,3.067998396145699758e+01
2.903849148618242282e+01,2.790348397722382146e+01,2.650064757279100291e+01,2.609679856792935126e+01,2.481504821709106068e+01,2.396845960565487132e+01,2.442882020071591498e+01,2.482095390601080709e+01
1.907118988560214845e+01,1.821539291264618754e+01,1.709475449678187431e+01,1.715758952311601249e+01,1.634232058250951880e+01,1.597117707778153850e+01,1.702005059245952268e+01,1.796796855629419909e+01
1.907118988560214845e+01,1.821539291264618754e+01,1.709475449678187431e+01,1.715758952311601249e+01,1.634232058250951880e+01,1.597117707778153850e+01,1.702005059245952268e+01,1.796796855629419909e+01
1.907118988560214845e+01,1.821539291264618754e+01,1.709475449678187431e+01,1.715758952311601249e+01,1.634232058250951880e+01,1.597117707778153850e+01,1.702005059245952268e+01,1.796796855629419909e+01
1.907118988560214845e+01,1.821539291264618754e+01,1.709475449678187431e+01,1.715758952311601249e+01,1.634232058250951880e+01,1.597117707778153850e+01,1.702005059245952268e+01,1.796796855629419909e+01
1.907118988560214845e+01,1.821539291264618754e+01,1.709475449678187431e+01,1.715758952311601249e+01,1.634232058250951880e+01,1.597117707778153850e+01,1.702005059245952268e+01,1.796796855629419909e+01
1.907118988560214845e+01,1.821539291264618754e+01,1.709475449678187431e+01,1.715758952311601249e+01,1.634232058250951880e+01,1.597117707778153850e+01,1.702005059245952268e+01,1.796796855629419909e+01
1.907118988560214845e+01,1.821539291264618754e+01,1.709475449678187431e+01,1.715758952311601249e+01,1.634232058250951880e+01,1.597117707778153850e+01,1.702005059245952268e+01,1.796796855629419909e+01
1.907118988560214845e+01,1.821539291264618754e+01,1.709475449678187431e+01,1.715758952311601249e+01,1.634232058250951880e+01,1.597117707778153850e+01,1.702005059245952268e+01,1.796796855629419909e+01
1.907118988560214845e+01,1.821539291264618754e+01,1.709475449678187431e+01,1.715758952311601249e+01,1.634232058250951880e+01,1.597117707778153850e+01,1.702005059245952268e+01,1.796796855629419909e+01
1.907118988560214845e+01,1.821539291264618754e+01,1.709475449678187431e+01,1.715758952311601249e+01,1.634232058250951880e+01,1.597117707778153850e+01,1.702005059245952268e+01,1.796796855629419909e+01
1.075043310487664705e+01,1.340605239119033598e+01,1.619504030313487775e+01,2.073091171596615823e+01,2.476657591082917875e+01,2.918941798743462357e+01,3.433918923228492304e+01,3.892028154412479068e+01
6.491281283564909188e+00,1.073913538487850872e+01,1.529942645504628373e+01,2.186937407023658508e+01,2.810888956028333752e+01,3.471046517707410572e+01,4.173347855919935512e+01,4.797595921365619631e+01
1.189961239231863388e+01,1.639747896983840292e+01,2.125462692231796780e+01,2.807146930719741107e+01,3.460429321468802755e+01,4.148642234214479885e+01,4.863219133236209757e+01,5.496124815823860388e+01
1.254586629158907130e+01,1.785785548959503899e+01,2.362938754425095311e+01,3.145258139010330112e+01,3.908774444785051827e+01,4.705527543132043888e+01,5.507920884319733545e+01,6.217675331698379182e+01
1.467979645949718304e+01,2.045932681939947528e+01,2.676141124357895507e+01,3.514151214256338562e+01,4.339443740052531240e+01,5.196744789621935467e+01,6.044598831058971200e+01,6.793430836806869877e+01
2.192858640095194289e+01,2.764393494999847078e+01,3.389642817176751066e+01,4.211011203407649361e+01,5.021278317136024327e+01,5.862629124239850142e+01,6.682974089622427982e+01,7.404811614103728346e+01
1.962473514233635186e+01,3.045222789558821574e+01,4.242683547705131275e+01,5.703562469701385851e+01,7.211545813335665400e+01,8.740899747657202568e+01,1.013061428757230971e+02,1.135325680145858627e+02
1.222583483832175588e+01,2.896610666545831236e+01,4.754440457149544130e+01,6.960634016124457446e+01,9.279714519141795392e+01,1.160961769479429933e+02,1.367122425309035521e+02,1.548668302911812020e+02
2.855740862616348963e+01,4.752181944814733328e+01,6.864305182947700246e+01,9.328052252514558518e+01,1.193564474753460161e+02,1.454732087216100638e+02,1.680775945096334283e+02,1.879138865257613986e+02
2.803303205519250341e+01,5.360710202739227981e+01,8.213420729602864867e+01,1.150108410989699053e+02,1.500864683471225476e+02,1.850737895458549929e+02,2.149705264012783914e+02,2.412114984969894635e+02
3.608060889113745873e+01,6.448963855280078405e+01,9.621870123705602396e+01,1.325305229422418449e+02,1.713944345963191154e+02,2.101026556344535834e+02,2.428938739363807144e+02,2.716446281171735677e+02
7.507712057359684366e+01,1.031935747117553319e+02,1.347149172193327331e+02,1.701971094916333129e+02,2.083244218857198291e+02,2.462452544751368464e+02,2.776145904954605044e+02,3.049640659391061490e+02
1.305808673276024479e+02,1.525278502651251813e+02,1.773060651596679236e+02,2.044415214796737814e+02,2.336910506298892756e+02,2.627748789652195001e+02,2.857860574309106028e+02,3.055795481874691859e+02
1.766542268543589955e+02,1.929766119404931430e+02,2.115932818338758352e+02,2.311731874533743394e+02,2.523682983616265290e+02,2.734414515017639360e+02,2.889603517459588602e+02,3.019950626460912417e+02
2.127372628841893061e+02,2.256943858219278525e+02,2.406507771519505923e+02,2.556085095477520781e+02,2.719106556424401333e+02,2.881046677966882612e+02,2.989006681653555120e+02,3.076472556603994235e+02
2.445376505460660894e+02,2.536713440362027256e+02,2.644407883208812677e+02,2.742567491074581199e+02,2.850795727716388228e+02,2.958233001132252866e+02,3.015127107752828692e+02,3.056510875816005068e+02
2.813077144328836994e+02,2.843774447105026866e+02,2.884642754062853101e+02,2.902883993678100865e+02,2.925396064864523851e+02,2.947775838096081316e+02,2.927533157498174319e+02,2.899749965264365414e+02
2.807811315756415524e+02,2.837104112580647097e+02,2.876382153303219411e+02,2.892936775752795597e+02,2.913583140052926979e+02,2.934132444478451589e+02,2.912491834878973123e+02,2.883501916051237117e+02
2.751710967640475474e+02,2.770641997491844677e+02,2.798134659205865091e+02,2.802452033903617235e+02,2.809483831009437722e+02,2.816703550124840376e+02,2.785236208327225427e+02,2.747838429127476729e+02
3.027485942782451502e+02,2.983501822850587928e+02,2.941334884012902080e+02,2.863996143285320954e+02,2.783012774775102685e+02,2.703053994252230723e+02,2.594536806347495599e+02,2.488408776004810932e+02
3.129420968307461521e+02,3.049886022303397795e+02,2.968191158827003164e+02,2.845354746286105865e+02,2.715105260914144196e+02,2.586431268907533081e+02,2.435896181775555931e+02,2.292477165656370630e+02
3.157819655834804848e+02,3.066145133561535090e+02,2.970932879565796156e+02,2.832636788239195198e+02,2.685619974293687164e+02,2.540376064293567424e+02,2.375673828117075743e+02,2.219704840257000171e+02
3.026226532945174199e+02,2.938238282829469767e+02,2.846751742780897985e+02,2.714617039112537213e+02,2.573758937725580722e+02,2.434792083328020453e+02,2.277859678551913021e+02,2.129228422523880226e+02
2.805769186992238247e+02,2.735408409131304666e+02,2.662997735489502702e+02,2.555449489555831519e+02,2.440494025960711326e+02,2.327402999982646747e+02,2.196096443838695507e+02,2.070828730007099523e+02
2.682482204248973972e+02,2.617814801041603232e+02,2.551404810506601848e+02,2.452418887226891684e+02,2.346281537493234453e+02,2.242075479225904076e+02,2.120514432275766694e+02,2.004286516652909143e+02
2.623259745417398108e+02,2.546559663077247251e+02,2.466482070149692163e+02,2.353214876704011260e+02,2.231216093802169098e+02,2.111470950051435977e+02,1.978331460363081362e+02,1.852169936484946220e+02
2.496181777294224275e+02,2.423041485659286423e+02,2.346561771920382284e+02,2.239244559805298991e+02,2.123193174920994579e+02,2.009509711706853636e+02,1.883873459006412077e+02,1.764797898523421793e+02
2.363663272216283247e+02,2.294235175146715449e+02,2.221507375123246675e+02,2.120394878450326530e+02,2.010545515096800955e+02,1.903183248663133611e+02,1.785371465959882471e+02,1.673685237318045438e+02
2.251010725894931568e+02,2.205864539268771694e+02,2.160002488506111717e+02,2.090479097685345096e+02,2.014652882504884417e+02,1.940999870810052244e+02,1.853100596574629151e+02,1.768118935829418206e+02
2.119994504696470869e+02,2.087151721942992140e+02,2.054674439503020835e+02,2.002038944352227645e+02,1.944093576182878280e+02,1.888269561738563880e+02,1.817611739809931350e+02,1.748281554670073490e+02
1.998789301070948738e+02,1.988017766726462980e+02,1.979902374200240729e+02,1.956204439501902641e+02,1.929347931376076701e+02,1.904354730797578270e+02,1.861416562417998080e+02,1.816899165484548746e+02
1.959946778932053917e+02,1.963209932029852496e+02,1.970703610083027115e+02,1.964950468259110039e+02,1.957531001100448123e+02,1.951755327484715394e+02,1.925365446676885028e+02,1.895529584458751344e+02
1.974253648987144913e+02,1.964095660092010576e+02,1.956592263264524263e+02,1.933951246144662264e+02,1.908142650250433974e+02,1.884220876768312678e+02,1.842650183258914751e+02,1.799429604989728091e+02
1.952438340457144648e+02,1.937553245144294749e+02,1.924684923061513473e+02,1.896416123452531508e+02,1.864363684599489659e+02,1.834322601160841657e+02,1.788162342971922953e+02,1.740997687002671910e+02
1.897773151717180724e+02,1.896621427432056919e+02,1.898975729699907333e+02,1.888465160387970059e+02,1.875577014600785901e+02,1.864509572711608030e+02,1.835012053368769784e+02,1.802691448889407582e+02
1.827380580184107544e+02,1.828618825495594820e+02,1.833434661677481472e+02,1.826740742274581919e+02,1.817716030355532268e+02,1.810567110241036062e+02,1.785686209722760509e+02,1.757694918203572456e+02
1.878764316340759706e+02,1.874921458163958334e+02,1.874201211466724999e+02,1.860565361979849399e+02,1.844179792778751619e+02,1.829695377610002538e+02,1.797770855034441695e+02,1.763393881853288008e+02
1.751726269214426850e+02,1.770750623928011009e+02,1.795266335396368618e+02,1.811629071368687960e+02,1.827466218459068727e+02,1.844939286735062751e+02,1.841775306386723230e+02,1.833147879583916904e+02
1.804725652265798033e+02,1.808608785616845296e+02,1.816318952211700548e+02,1.813189729249056654e+02,1.807961082270752513e+02,1.804589092290334804e+02,1.783259237381745095e+02,1.758474548719249810e+02
1.831914811606495164e+02,1.826933867935426576e+02,1.824793790451160476e+02,1.810299237873076095e+02,1.792771418998911770e+02,1.777235046478092784e+02,1.745378639878587421e+02,1.711245135769013359e+02
1.793314391350988899e+02,1.800103543595474207e+02,1.811035340021469437e+02,1.811661945709234658e+02,1.810487161378208327e+02,1.811128465423187492e+02,1.793320091091247548e+02,1.771671968955706120e+02
1.780170346533853376e+02,1.794899811402175658e+02,1.814689864271092574e+02,1.825363621969924282e+02,1.835108959099329979e+02,1.846533387021334818e+02,1.837838367079938564e+02,1.824243223793943400e+02
1.673763215218679079e+02,1.713191688744593080e+02,1.760334181397159909e+02,1.803042073770741354e+02,1.847323991536717074e+02,1.892953854292125015e+02,1.914454461490761901e+02,1.927787978112109215e+02
1.715735956011123449e+02,1.746549121080892917e+02,1.784165723129571006e+02,1.815641791088916932e+02,1.847834789641107136e+02,1.881484199320109099e+02,1.892315249040962044e+02,1.896116436331717523e+02
1.760605703779791043e+02,1.793275314564273515e+02,1.833110717664554841e+02,1.866363886214569732e+02,1.900693939350631467e+02,1.936378863396292331e+02,1.947988578633953978e+02,1.952297525280239370e+02
1.716093426821870196e+02,1.766159837992110795e+02,1.825354782078118774e+02,1.880808184974772246e+02,1.939200017174772768e+02,1.998669349481500319e+02,2.030689098646580817e+02,2.053092388707249256e+02
1.801631476457641838e+02,1.825501275250149433e+02,1.855601095246767613e+02,1.877403920783143860e+02,1.899402180230905799e+02,1.922868775823890815e+02,1.923632491507819111e+02,1.918257906522196947e+02
